idx;id;sci_name;com_name;class;order
7214;12831;Phyllomyias griseocapilla;Grey-capped Tyrannulet;Aves;Passeriformes
7215;12832;Tyranniscus nigrocapillus;Black-capped Tyrannulet;Aves;Passeriformes
7216;12833;Phyllomyias plumbeiceps;Plumbeous-crowned Tyrannulet;Aves;Passeriformes
7217;12834;Phyllomyias reiseri;Reiser's Tyrannulet;Aves;Passeriformes
7218;12835;Phyllomyias sclateri;Sclater's Tyrannulet;Aves;Passeriformes
7219;12837;Tyranniscus uropygialis;Tawny-rumped Tyrannulet;Aves;Passeriformes
7220;12838;Phyllomyias virescens;Greenish Tyrannulet;Aves;Passeriformes
7221;12839;Phyllomyias weedeni;Yungas Tyrannulet;Aves;Passeriformes
7222;12840;Phyllopalpus pulchellus;Handsome Trig;Insecta;Orthoptera
7223;12841;Phylloscartes beckeri;Bahia Tyrannulet;Aves;Passeriformes
7224;12842;Phylloscartes ceciliae;Alagoas Tyrannulet;Aves;Passeriformes
7225;12843;Pogonotriccus chapmani;Chapman's Bristle Tyrant;Aves;Passeriformes
7226;12845;Pogonotriccus eximius;Southern Bristle Tyrant;Aves;Passeriformes
7227;12848;Phylloscartes flavovirens;Panama Tyrannulet;Aves;Passeriformes
7228;12849;Phylloscartes gualaquizae;Ecuadorian Tyrannulet;Aves;Passeriformes
7229;12850;Phylloscartes kronei;Restinga Tyrannulet;Aves;Passeriformes
7230;12851;Pogonotriccus lanyoni;Antioquia Bristle Tyrant;Aves;Passeriformes
7231;12853;Phylloscartes nigrifrons;Black-fronted Tyrannulet;Aves;Passeriformes
7232;12854;Pogonotriccus ophthalmicus;Marble-faced Bristle Tyrant;Aves;Passeriformes
7233;12856;Pogonotriccus orbitalis;Spectacled Bristle Tyrant;Aves;Passeriformes
7234;12857;Phylloscartes oustaleti;Oustalet's Tyrannulet;Aves;Passeriformes
7235;12858;Phylloscartes parkeri;Cinnamon-faced Tyrannulet;Aves;Passeriformes
7236;12860;Pogonotriccus poecilotis;Variegated Bristle Tyrant;Aves;Passeriformes
7237;12862;Phylloscartes roquettei;Minas Gerais Tyrannulet;Aves;Passeriformes
7238;12863;Phylloscartes superciliaris;Rufous-browed Tyrannulet;Aves;Passeriformes
7239;12864;Phylloscartes sylviolus;Bay-ringed Tyrannulet;Aves;Passeriformes
7240;12865;Pogonotriccus venezuelanus;Venezuelan Bristle Tyrant;Aves;Passeriformes
7241;12866;Phylloscartes ventralis;Mottle-cheeked Tyrannulet;Aves;Passeriformes
7242;12867;Phylloscartes virescens;Olive-green Tyrannulet;Aves;Passeriformes
7243;12868;Phylloscopus affinis;Tickell's Leaf Warbler;Aves;Passeriformes
7244;12870;Phylloscopus armandii;Yellow-streaked Warbler;Aves;Passeriformes
7245;12871;Phylloscopus bonelli;Western Bonelli's Warbler;Aves;Passeriformes
7246;12872;Phylloscopus borealis;Arctic Warbler;Aves;Passeriformes
7247;12873;Phylloscopus borealoides;Sakhalin Leaf Warbler;Aves;Passeriformes
7248;12874;Phylloscopus budongoensis;Uganda Woodland Warbler;Aves;Passeriformes
7249;12875;Phylloscopus burkii;Green-crowned Warbler;Aves;Passeriformes
7250;12876;Phylloscopus calciatilis;Limestone Leaf Warbler;Aves;Passeriformes
7251;12877;Phylloscopus canariensis;Canary Islands Chiffchaff;Aves;Passeriformes
7252;12878;Phylloscopus cantator;Yellow-vented Warbler;Aves;Passeriformes
7253;12879;Phylloscopus castaniceps;Chestnut-crowned Warbler;Aves;Passeriformes
7254;12880;Phylloscopus cebuensis;Lemon-throated Leaf Warbler;Aves;Passeriformes
7255;12881;Phylloscopus chloronotus;Lemon-rumped Warbler;Aves;Passeriformes
7256;12882;Phylloscopus claudiae;Claudia's Leaf Warbler;Aves;Passeriformes
7257;12883;Phylloscopus collybita;Common Chiffchaff;Aves;Passeriformes
7258;12884;Phylloscopus coronatus;Eastern Crowned Warbler;Aves;Passeriformes
7259;12885;Phylloscopus emeiensis;Emei Leaf Warbler;Aves;Passeriformes
7260;12886;Phylloscopus examinandus;Kamchatka Leaf Warbler;Aves;Passeriformes
7261;12887;Phylloscopus forresti;Sichuan Leaf Warbler;Aves;Passeriformes
7262;12888;Phylloscopus fuligiventer;Smoky Warbler;Aves;Passeriformes
7263;12889;Phylloscopus fuscatus;Dusky Warbler;Aves;Passeriformes
7264;12890;Phylloscopus goodsoni;Hartert's Leaf Warbler;Aves;Passeriformes
7265;12891;Phylloscopus grammiceps;Sunda Warbler;Aves;Passeriformes
7266;12892;Phylloscopus griseolus;Sulphur-bellied Warbler;Aves;Passeriformes
7267;12893;Phylloscopus hainanus;Hainan Leaf Warbler;Aves;Passeriformes
7268;12894;Phylloscopus herberti;Black-capped Woodland Warbler;Aves;Passeriformes
7269;12895;Phylloscopus humei;Hume's Leaf Warbler;Aves;Passeriformes
7270;12896;Phylloscopus ibericus;Iberian Chiffchaff;Aves;Passeriformes
7271;12897;Phylloscopus ijimae;Ijima's Leaf Warbler;Aves;Passeriformes
7272;12898;Phylloscopus inornatus;Yellow-browed Warbler;Aves;Passeriformes
7273;12899;Phylloscopus intensior;Davison's Leaf Warbler;Aves;Passeriformes
7274;12900;Phylloscopus intermedius;White-spectacled Warbler;Aves;Passeriformes
7275;12901;Phylloscopus kansuensis;Gansu Leaf Warbler;Aves;Passeriformes
7276;12902;Phylloscopus laetus;Red-faced Woodland Warbler;Aves;Passeriformes
7277;12903;Phylloscopus laurae;Laura's Woodland Warbler;Aves;Passeriformes
7278;12904;Phylloscopus maculipennis;Ashy-throated Warbler;Aves;Passeriformes
7279;12906;Phylloscopus poliocephalus;Island Leaf Warbler;Aves;Passeriformes
7280;12907;Phylloscopus magnirostris;Large-billed Leaf Warbler;Aves;Passeriformes
7281;12910;Phylloscopus montis;Yellow-breasted Warbler;Aves;Passeriformes
7282;12911;Phylloscopus neglectus;Plain Leaf Warbler;Aves;Passeriformes
7283;12912;Phylloscopus nesophilus;Sulawesi Leaf Warbler;Aves;Passeriformes
7284;12913;Phylloscopus sarasinorum;Lompobattang Leaf Warbler;Aves;Passeriformes
7285;12914;Phylloscopus nigrorum;Negros Leaf Warbler;Aves;Passeriformes
7286;12915;Phylloscopus nitidus;Green Warbler;Aves;Passeriformes
7287;12916;Phylloscopus occipitalis;Western Crowned Warbler;Aves;Passeriformes
7288;12918;Phylloscopus ogilviegranti;Kloss's Leaf Warbler;Aves;Passeriformes
7289;12919;Phylloscopus olivaceus;Philippine Leaf Warbler;Aves;Passeriformes
7290;12920;Phylloscopus omeiensis;Martens's Warbler;Aves;Passeriformes
7291;12921;Phylloscopus orientalis;Eastern Bonelli's Warbler;Aves;Passeriformes
7292;12922;Phylloscopus plumbeitarsus;Two-barred Warbler;Aves;Passeriformes
7293;12923;Phylloscopus poliogenys;Grey-cheeked Warbler;Aves;Passeriformes
7294;12924;Phylloscopus presbytes;Timor Leaf Warbler;Aves;Passeriformes
7295;12925;Phylloscopus proregulus;Pallas's Leaf Warbler;Aves;Passeriformes
7296;12926;Phylloscopus pulcher;Buff-barred Warbler;Aves;Passeriformes
7297;12927;Phylloscopus reguloides;Blyth's Leaf Warbler;Aves;Passeriformes
7298;12928;Phylloscopus ricketti;Sulphur-breasted Warbler;Aves;Passeriformes
7299;12929;Phylloscopus rotiensis;Rote Leaf Warbler;Aves;Passeriformes
7300;12930;Phylloscopus ruficapilla;Yellow-throated Woodland Warbler;Aves;Passeriformes
7301;12931;Phylloscopus schwarzi;Radde's Warbler;Aves;Passeriformes
7302;12932;Phylloscopus sibilatrix;Wood Warbler;Aves;Passeriformes
7303;12933;Phylloscopus sindianus;Mountain Chiffchaff;Aves;Passeriformes
7304;12934;Phylloscopus soror;Alström's Warbler;Aves;Passeriformes
7305;12935;Phylloscopus subaffinis;Buff-throated Warbler;Aves;Passeriformes
7306;12936;Phylloscopus subviridis;Brooks's Leaf Warbler;Aves;Passeriformes
7307;12937;Phylloscopus tenellipes;Pale-legged Leaf Warbler;Aves;Passeriformes
7308;12938;Phylloscopus tephrocephalus;Grey-crowned Warbler;Aves;Passeriformes
7309;12939;Phylloscopus trivirgatus;Mountain Leaf Warbler;Aves;Passeriformes
7310;12940;Phylloscopus trochiloides;Greenish Warbler;Aves;Passeriformes
7311;12941;Phylloscopus trochilus;Willow Warbler;Aves;Passeriformes
7312;12942;Phylloscopus tytleri;Tytler's Leaf Warbler;Aves;Passeriformes
7313;12943;Phylloscopus umbrovirens;Brown Woodland Warbler;Aves;Passeriformes
7314;12944;Phylloscopus valentini;Bianchi's Warbler;Aves;Passeriformes
7315;12945;Phylloscopus whistleri;Whistler's Warbler;Aves;Passeriformes
7316;12946;Phylloscopus xanthodryas;Japanese Leaf Warbler;Aves;Passeriformes
7317;12947;Phylloscopus xanthoschistos;Grey-hooded Warbler;Aves;Passeriformes
7318;12948;Phylloscopus yunnanensis;Chinese Leaf Warbler;Aves;Passeriformes
7319;12956;Physalaemus albonotatus;Physalaemus albonotatus;Amphibia;Anura
7320;12959;Physalaemus biligonigerus;Physalaemus biligonigerus;Amphibia;Anura
7321;12965;Physalaemus cuvieri;Physalaemus cuvieri;Amphibia;Anura
7322;12970;Physalaemus gracilis;Physalaemus gracilis;Amphibia;Anura
7323;12978;Physalaemus nanus;Physalaemus nanus;Amphibia;Anura
7324;12981;Physalaemus olfersii;Physalaemus olfersii;Amphibia;Anura
7325;12982;Physalaemus riograndensis;Physalaemus riograndensis;Amphibia;Anura
7326;12986;Physeema labyrinthica;Physeema labyrinthica;Insecta;Hemiptera
7327;12989;Physeter catodon;Sperm Whale;Mammalia;Cetacea
7328;12995;Phytotoma raimondii;Peruvian Plantcutter;Aves;Passeriformes
7329;12996;Phytotoma rara;Rufous-tailed Plantcutter;Aves;Passeriformes
7330;12997;Phytotoma rutila;White-tipped Plantcutter;Aves;Passeriformes
7331;12999;Piaya cayana;Squirrel Cuckoo;Aves;Cuculiformes
7332;13000;Piaya melanogaster;Black-bellied Cuckoo;Aves;Cuculiformes
7333;13002;Pica bottanensis;Black-rumped Magpie;Aves;Passeriformes
7334;13003;Pica hudsonia;Black-billed Magpie;Aves;Passeriformes
7335;13004;Pica mauritanica;Maghreb Magpie;Aves;Passeriformes
7336;13005;Pica nuttalli;Yellow-billed Magpie;Aves;Passeriformes
7337;13006;Pica pica;Eurasian Magpie;Aves;Passeriformes
7338;13007;Pica serica;Oriental Magpie;Aves;Passeriformes
7339;13008;Picathartes gymnocephalus;White-necked Rockfowl;Aves;Passeriformes
7340;13010;Picoides arcticus;Black-backed Woodpecker;Aves;Piciformes
7341;13011;Picoides dorsalis;American Three-toed Woodpecker;Aves;Piciformes
7342;13012;Picoides tridactylus;Eurasian Three-toed Woodpecker;Aves;Piciformes
7343;13017;Piculus aurulentus;Yellow-browed Woodpecker;Aves;Piciformes
7344;13018;Piculus callopterus;Stripe-cheeked Woodpecker;Aves;Piciformes
7345;13019;Piculus chrysochloros;Golden-green Woodpecker;Aves;Piciformes
7346;13020;Piculus flavigula;Yellow-throated Woodpecker;Aves;Piciformes
7347;13021;Piculus leucolaemus;White-throated Woodpecker;Aves;Piciformes
7348;13022;Piculus litae;Lita Woodpecker;Aves;Piciformes
7349;13023;Piculus simplex;Rufous-winged Woodpecker;Aves;Piciformes
7350;13024;Picumnus albosquamatus;White-wedged Piculet;Aves;Piciformes
7351;13025;Picumnus aurifrons;Bar-breasted Piculet;Aves;Piciformes
7352;13026;Picumnus castelnau;Plain-breasted Piculet;Aves;Piciformes
7353;13027;Picumnus cinnamomeus;Chestnut Piculet;Aves;Piciformes
7354;13028;Picumnus cirratus;White-barred Piculet;Aves;Piciformes
7355;13029;Picumnus dorbignyanus;Ocellated Piculet;Aves;Piciformes
7356;13030;Picumnus exilis;Golden-spangled Piculet;Aves;Piciformes
7357;13031;Picumnus fuscus;Rusty-necked Piculet;Aves;Piciformes
7358;13032;Picumnus granadensis;Greyish Piculet;Aves;Piciformes
7359;13033;Picumnus innominatus;Speckled Piculet;Aves;Piciformes
7360;13034;Picumnus lafresnayi;Lafresnaye's Piculet;Aves;Piciformes
7361;13035;Picumnus limae;Ochraceous Piculet;Aves;Piciformes
7362;13036;Picumnus minutissimus;Arrowhead Piculet;Aves;Piciformes
7363;13037;Picumnus nebulosus;Mottled Piculet;Aves;Piciformes
7364;13039;Picumnus olivaceus;Olivaceous Piculet;Aves;Piciformes
7365;13040;Picumnus pumilus;Orinoco Piculet;Aves;Piciformes
7366;13041;Picumnus pygmaeus;Spotted Piculet;Aves;Piciformes
7367;13042;Picumnus rufiventris;Rufous-breasted Piculet;Aves;Piciformes
7368;13043;Picumnus sclateri;Ecuadorian Piculet;Aves;Piciformes
7369;13044;Picumnus spilogaster;White-bellied Piculet;Aves;Piciformes
7370;13045;Picumnus squamulatus;Scaled Piculet;Aves;Piciformes
7371;13046;Picumnus steindachneri;Speckle-chested Piculet;Aves;Piciformes
7372;13047;Picumnus subtilis;Fine-barred Piculet;Aves;Piciformes
7373;13048;Picumnus temminckii;Ochre-collared Piculet;Aves;Piciformes
7374;13049;Picumnus varzeae;Varzea Piculet;Aves;Piciformes
7375;13050;Picus awokera;Japanese Green Woodpecker;Aves;Piciformes
7376;13051;Picus canus;Grey-headed Woodpecker;Aves;Piciformes
7377;13053;Picus chlorolophus;Lesser Yellownape;Aves;Piciformes
7378;13054;Picus erythropygius;Black-headed Woodpecker;Aves;Piciformes
7379;13055;Picus puniceus;Crimson-winged Woodpecker;Aves;Piciformes
7380;13056;Picus rabieri;Red-collared Woodpecker;Aves;Piciformes
7381;13057;Picus sharpei;Iberian Green Woodpecker;Aves;Piciformes
7382;13058;Picus squamatus;Scaly-bellied Woodpecker;Aves;Piciformes
7383;13059;Picus vaillantii;Levaillant's Woodpecker;Aves;Piciformes
7384;13060;Picus viridanus;Streak-breasted Woodpecker;Aves;Piciformes
7385;13061;Picus viridis;European Green Woodpecker;Aves;Piciformes
7386;13062;Picus vittatus;Laced Woodpecker;Aves;Piciformes
7387;13063;Picus xanthopygaeus;Streak-throated Woodpecker;Aves;Piciformes
7388;13065;Piezorina cinerea;Cinereous Finch;Aves;Passeriformes
7389;13066;Pilherodius pileatus;Capped Heron;Aves;Pelecaniformes
7390;13071;Pinarochroa sordida;Moorland Chat;Aves;Passeriformes
7391;13074;Pinaroloxias inornata;Cocos Finch;Aves;Passeriformes
7392;13075;Pinarornis plumosus;Boulder Chat;Aves;Passeriformes
7393;13078;Pinicola enucleator;Pine Grosbeak;Aves;Passeriformes
7394;13083;Pionites leucogaster;White-bellied Parrot;Aves;Psittaciformes
7395;13084;Pionites melanocephalus;Black-headed Parrot;Aves;Psittaciformes
7396;13085;Pyrilia aurantiocephala;Bald Parrot;Aves;Psittaciformes
7397;13086;Pyrilia barrabandi;Orange-cheeked Parrot;Aves;Psittaciformes
7398;13087;Pyrilia caica;Caica Parrot;Aves;Psittaciformes
7399;13088;Pyrilia haematotis;Brown-hooded Parrot;Aves;Psittaciformes
7400;13089;Pionopsitta pileata;Pileated Parrot;Aves;Psittaciformes
7401;13090;Pyrilia pulchra;Rose-faced Parrot;Aves;Psittaciformes
7402;13091;Pyrilia pyrilia;Saffron-headed Parrot;Aves;Psittaciformes
7403;13092;Pyrilia vulturina;Vulturine Parrot;Aves;Psittaciformes
7404;13093;Pionus chalcopterus;Bronze-winged Parrot;Aves;Psittaciformes
7405;13094;Pionus fuscus;Dusky Parrot;Aves;Psittaciformes
7406;13095;Pionus maximiliani;Scaly-headed Parrot;Aves;Psittaciformes
7407;13096;Pionus menstruus;Blue-headed Parrot;Aves;Psittaciformes
7408;13097;Pionus senilis;White-crowned Parrot;Aves;Psittaciformes
7409;13099;Pionus tumultuosus;Plum-crowned Parrot;Aves;Psittaciformes
7410;13100;Pionus sordidus;Red-billed Parrot;Aves;Psittaciformes
7411;13104;Pipile cujubi;Red-throated Piping Guan;Aves;Galliformes
7412;13105;Pipile cumanensis;Blue-throated Piping Guan;Aves;Galliformes
7413;13106;Pipile grayi;White-throated Piping Guan;Aves;Galliformes
7414;13107;Pipile jacutinga;Black-fronted Piping Guan;Aves;Galliformes
7415;13109;Pipilo chlorurus;Green-tailed Towhee;Aves;Passeriformes
7416;13110;Pipilo erythrophthalmus;Eastern Towhee;Aves;Passeriformes
7417;13111;Pipilo maculatus;Spotted Towhee;Aves;Passeriformes
7418;13112;Pipilo ocai;Collared Towhee;Aves;Passeriformes
7419;13122;Pipra aureola;Crimson-hooded Manakin;Aves;Passeriformes
7420;13123;Pipra fasciicauda;Band-tailed Manakin;Aves;Passeriformes
7421;13124;Pipra filicauda;Wire-tailed Manakin;Aves;Passeriformes
7422;13125;Pseudopipra pipra;White-crowned Manakin;Aves;Passeriformes
7423;13126;Pipraeidea melanonota;Fawn-breasted Tanager;Aves;Passeriformes
7424;13127;Pipreola arcuata;Barred Fruiteater;Aves;Passeriformes
7425;13128;Pipreola aureopectus;Golden-breasted Fruiteater;Aves;Passeriformes
7426;13129;Pipreola chlorolepidota;Fiery-throated Fruiteater;Aves;Passeriformes
7427;13130;Pipreola formosa;Handsome Fruiteater;Aves;Passeriformes
7428;13131;Pipreola frontalis;Scarlet-breasted Fruiteater;Aves;Passeriformes
7429;13132;Pipreola intermedia;Band-tailed Fruiteater;Aves;Passeriformes
7430;13133;Pipreola jucunda;Orange-breasted Fruiteater;Aves;Passeriformes
7431;13134;Pipreola lubomirskii;Black-chested Fruiteater;Aves;Passeriformes
7432;13135;Pipreola pulchra;Masked Fruiteater;Aves;Passeriformes
7433;13136;Pipreola riefferii;Green-and-black Fruiteater;Aves;Passeriformes
7434;13137;Pipreola whitelyi;Red-banded Fruiteater;Aves;Passeriformes
7435;13138;Piprites chloris;Wing-barred Piprites;Aves;Passeriformes
7436;13139;Piprites griseiceps;Grey-headed Piprites;Aves;Passeriformes
7437;13140;Piprites pileata;Black-capped Piprites;Aves;Passeriformes
7438;13141;Piranga bidentata;Flame-colored Tanager;Aves;Passeriformes
7439;13142;Piranga erythrocephala;Red-headed Tanager;Aves;Passeriformes
7440;13143;Piranga flava;Red Tanager;Aves;Passeriformes
7441;13145;Piranga leucoptera;White-winged Tanager;Aves;Passeriformes
7442;13146;Piranga ludoviciana;Western Tanager;Aves;Passeriformes
7443;13148;Piranga olivacea;Scarlet Tanager;Aves;Passeriformes
7444;13149;Piranga roseogularis;Rose-throated Tanager;Aves;Passeriformes
7445;13150;Piranga rubra;Summer Tanager;Aves;Passeriformes
7446;13151;Piranga rubriceps;Red-hooded Tanager;Aves;Passeriformes
7447;13153;Pitangus sulphuratus;Great Kiskadee;Aves;Passeriformes
7448;13157;Pithecia monachus;monk saki;Mammalia;Primates
7449;13161;Pithecophaga jefferyi;Philippine Eagle;Aves;Accipitriformes
7450;13169;Pithys albifrons;White-plumed Antbird;Aves;Passeriformes
7451;13170;Pithys castaneus;White-masked Antbird;Aves;Passeriformes
7452;13172;Pitohui dichrous;Hooded Pitohui;Aves;Passeriformes
7453;13173;Pitohui kirhocephalus;Northern Variable Pitohui;Aves;Passeriformes
7454;13174;Pitohui uropygialis;Southern Variable Pitohui;Aves;Passeriformes
7455;13175;Pitta abbotti;Nicobar Hooded Pitta;Aves;Passeriformes
7456;13176;Pitta anerythra;Black-faced Pitta;Aves;Passeriformes
7457;13177;Pitta angolensis;African Pitta;Aves;Passeriformes
7458;13178;Pitta brachyura;Indian Pitta;Aves;Passeriformes
7459;13179;Pitta concinna;Ornate Pitta;Aves;Passeriformes
7460;13180;Pitta elegans;Elegant Pitta;Aves;Passeriformes
7461;13181;Pitta iris;Rainbow Pitta;Aves;Passeriformes
7462;13182;Pitta maxima;Ivory-breasted Pitta;Aves;Passeriformes
7463;13183;Pitta megarhyncha;Mangrove Pitta;Aves;Passeriformes
7464;13184;Pitta moluccensis;Blue-winged Pitta;Aves;Passeriformes
7465;13185;Pitta novaeguineae;Eastern Hooded Pitta;Aves;Passeriformes
7466;13186;Pitta nympha;Fairy Pitta;Aves;Passeriformes
7467;13187;Pitta reichenowi;Green-breasted Pitta;Aves;Passeriformes
7468;13188;Pitta rosenbergii;Biak Hooded Pitta;Aves;Passeriformes
7469;13189;Pitta sordida;Western Hooded Pitta;Aves;Passeriformes
7470;13190;Pitta steerii;Azure-breasted Pitta;Aves;Passeriformes
7471;13192;Pitta versicolor;Noisy Pitta;Aves;Passeriformes
7472;13193;Pitta vigorsii;Banda Sea Pitta;Aves;Passeriformes
7473;13194;Pittasoma michleri;Black-crowned Antpitta;Aves;Passeriformes
7474;13195;Pittasoma rufopileatum;Rufous-crowned Antpitta;Aves;Passeriformes
7475;13199;Pityriasis gymnocephala;Bornean Bristlehead;Aves;Passeriformes
7476;13207;Platalea ajaja;Roseate Spoonbill;Aves;Pelecaniformes
7477;13208;Platalea alba;African Spoonbill;Aves;Pelecaniformes
7478;13210;Platalea leucorodia;Eurasian Spoonbill;Aves;Pelecaniformes
7479;13211;Platalea minor;Black-faced Spoonbill;Aves;Pelecaniformes
7480;13212;Platalea regia;Royal Spoonbill;Aves;Pelecaniformes
7481;13216;Platycercus adscitus;Pale-headed Rosella;Aves;Psittaciformes
7482;13217;Platycercus caledonicus;Green Rosella;Aves;Psittaciformes
7483;13218;Platycercus elegans;Crimson Rosella;Aves;Psittaciformes
7484;13219;Platycercus eximius;Eastern Rosella;Aves;Psittaciformes
7485;13220;Platycercus icterotis;Western Rosella;Aves;Psittaciformes
7486;13221;Platycercus venustus;Northern Rosella;Aves;Psittaciformes
7487;13222;Platycleis affinis;Platycleis affinis;Insecta;Orthoptera
7488;13223;Platycleis albopunctata;Platycleis albopunctata;Insecta;Orthoptera
7489;13226;Platycleis falx;Platycleis falx;Insecta;Orthoptera
7490;13228;Platycleis grisea;Platycleis grisea;Insecta;Orthoptera
7491;13230;Platycleis intermedia;Platycleis intermedia;Insecta;Orthoptera
7492;13232;Platycleis sabulosa;Platycleis sabulosa;Insecta;Orthoptera
7493;13243;Platylophus galericulatus;Crested Jayshrike;Aves;Passeriformes
7494;13273;Platypedia minor;Platypedia minor;Insecta;Hemiptera
7495;13274;Platypedia putnami;Platypedia putnami;Insecta;Hemiptera
7496;13275;Platypedia similis;Platypedia similis;Insecta;Hemiptera
7497;13279;Platyplectrum ornatum;Platyplectrum ornatum;Amphibia;Anura
7498;13288;Platyrinchus cancrominus;Stub-tailed Spadebill;Aves;Passeriformes
7499;13289;Platyrinchus coronatus;Golden-crowned Spadebill;Aves;Passeriformes
7500;13290;Platyrinchus flavigularis;Yellow-throated Spadebill;Aves;Passeriformes
7501;13291;Platyrinchus leucoryphus;Russet-winged Spadebill;Aves;Passeriformes
7502;13292;Platyrinchus mystaceus;White-throated Spadebill;Aves;Passeriformes
7503;13293;Platyrinchus platyrhynchos;White-crested Spadebill;Aves;Passeriformes
7504;13294;Platyrinchus saturatus;Cinnamon-crested Spadebill;Aves;Passeriformes
7505;13296;Platysmurus aterrimus;Bornean Black Magpie;Aves;Passeriformes
7506;13297;Platysmurus leucopterus;Malayan Black Magpie;Aves;Passeriformes
7507;13298;Platyspiza crassirostris;Vegetarian Finch;Aves;Passeriformes
7508;13300;Platysteira blissetti;Red-cheeked Wattle-eye;Aves;Passeriformes
7509;13303;Platysteira concreta;Yellow-bellied Wattle-eye;Aves;Passeriformes
7510;13304;Platysteira cyanea;Brown-throated Wattle-eye;Aves;Passeriformes
7511;13305;Platysteira jamesoni;Jameson's Wattle-eye;Aves;Passeriformes
7512;13307;Platysteira peltata;Black-throated Wattle-eye;Aves;Passeriformes
7513;13314;Plectorhyncha lanceolata;Striped Honeyeater;Aves;Passeriformes
7514;13315;Plectrophenax hyperboreus;McKay's Bunting;Aves;Passeriformes
7515;13316;Plectrophenax nivalis;Snow Bunting;Aves;Passeriformes
7516;13317;Plectropterus gambensis;Spur-winged Goose;Aves;Anseriformes
7517;13326;Plegadis chihi;White-faced Ibis;Aves;Pelecaniformes
7518;13327;Plegadis falcinellus;Glossy Ibis;Aves;Pelecaniformes
7519;13328;Plegadis ridgwayi;Puna Ibis;Aves;Pelecaniformes
7520;13330;Plesiodryas albonotata;Black-throated Robin;Aves;Passeriformes
7521;13342;Pleurodema thaul;Pleurodema thaul;Amphibia;Anura
7522;13352;Plocepasser donaldsoni;Donaldson Smith's Sparrow-Weaver;Aves;Passeriformes
7523;13353;Plocepasser mahali;White-browed Sparrow-Weaver;Aves;Passeriformes
7524;13354;Plocepasser rufoscapulatus;Chestnut-backed Sparrow-Weaver;Aves;Passeriformes
7525;13355;Plocepasser superciliosus;Chestnut-crowned Sparrow-Weaver;Aves;Passeriformes
7526;13356;Ploceus albinucha;Maxwell's Black Weaver;Aves;Passeriformes
7527;13357;Ploceus alienus;Strange Weaver;Aves;Passeriformes
7528;13359;Ploceus aurantius;Orange Weaver;Aves;Passeriformes
7529;13361;Ploceus baglafecht;Baglafecht Weaver;Aves;Passeriformes
7530;13363;Ploceus benghalensis;Black-breasted Weaver;Aves;Passeriformes
7531;13365;Ploceus bicolor;Dark-backed Weaver;Aves;Passeriformes
7532;13366;Ploceus bojeri;Golden Palm Weaver;Aves;Passeriformes
7533;13367;Ploceus brachypterus;Olive-naped Weaver;Aves;Passeriformes
7534;13369;Ploceus capensis;Cape Weaver;Aves;Passeriformes
7535;13370;Ploceus castaneiceps;Taveta Weaver;Aves;Passeriformes
7536;13372;Ploceus castanops;Northern Brown-throated Weaver;Aves;Passeriformes
7537;13373;Ploceus cucullatus;Village Weaver;Aves;Passeriformes
7538;13375;Ploceus galbula;Rüppell's Weaver;Aves;Passeriformes
7539;13376;Ploceus golandi;Kilifi Weaver;Aves;Passeriformes
7540;13380;Ploceus hypoxanthus;Asian Golden Weaver;Aves;Passeriformes
7541;13381;Ploceus insignis;Brown-capped Weaver;Aves;Passeriformes
7542;13382;Ploceus intermedius;Lesser Masked Weaver;Aves;Passeriformes
7543;13383;Ploceus jacksoni;Golden-backed Weaver;Aves;Passeriformes
7544;13385;Ploceus luteolus;Little Weaver;Aves;Passeriformes
7545;13386;Ploceus manyar;Streaked Weaver;Aves;Passeriformes
7546;13388;Ploceus melanocephalus;Black-headed Weaver;Aves;Passeriformes
7547;13389;Ploceus melanogaster;Black-billed Weaver;Aves;Passeriformes
7548;13390;Ploceus nelicourvi;Nelicourvi Weaver;Aves;Passeriformes
7549;13391;Ploceus nicolli;Usambara Weaver;Aves;Passeriformes
7550;13392;Ploceus nigerrimus;Vieillot's Black Weaver;Aves;Passeriformes
7551;13393;Ploceus nigricollis;Black-necked Weaver;Aves;Passeriformes
7552;13394;Ploceus ocularis;Spectacled Weaver;Aves;Passeriformes
7553;13396;Ploceus pelzelni;Slender-billed Weaver;Aves;Passeriformes
7554;13397;Ploceus philippinus;Baya Weaver;Aves;Passeriformes
7555;13400;Ploceus rubiginosus;Chestnut Weaver;Aves;Passeriformes
7556;13401;Ploceus sakalava;Sakalava Weaver;Aves;Passeriformes
7557;13402;Ploceus sanctithomae;Sao Tome Weaver;Aves;Passeriformes
7558;13403;Ploceus spekei;Speke's Weaver;Aves;Passeriformes
7559;13404;Ploceus spekeoides;Fox's Weaver;Aves;Passeriformes
7560;13405;Ploceus subaureus;Eastern Golden Weaver;Aves;Passeriformes
7561;13407;Ploceus taeniopterus;Northern Masked Weaver;Aves;Passeriformes
7562;13410;Ploceus velatus;Southern Masked Weaver;Aves;Passeriformes
7563;13411;Ploceus vitellinus;Vitelline Masked Weaver;Aves;Passeriformes
7564;13413;Ploceus xanthops;Holub's Golden Weaver;Aves;Passeriformes
7565;13414;Ploceus xanthopterus;Southern Brown-throated Weaver;Aves;Passeriformes
7566;13415;Pluvialis apricaria;European Golden Plover;Aves;Charadriiformes
7567;13416;Pluvialis dominica;American Golden Plover;Aves;Charadriiformes
